;AAPL;AMZN;GOOGL
01/06/2016;24.614999771118164;35.97200012207031;37.42300033569336
02/06/2016;24.43000030517578;36.4119987487793;37.2135009765625
03/06/2016;24.479999542236328;36.277000427246094;36.792999267578125
06/06/2016;24.657499313354492;36.33649826049805;36.50299835205078
07/06/2016;24.75749969482422;36.1870002746582;36.554500579833984
08/06/2016;24.735000610351562;36.332000732421875;37.14649963378906
09/06/2016;24.912500381469727;36.38249969482422;37.125999450683594
10/06/2016;24.707500457763672;35.89550018310547;36.65950012207031
13/06/2016;24.334999084472656;35.762001037597656;36.59400177001953
14/06/2016;24.364999771118164;35.96500015258789;36.662498474121094
15/06/2016;24.28499984741211;35.7130012512207;36.609500885009766
16/06/2016;24.387500762939453;35.8754997253418;36.212501525878906
17/06/2016;23.832500457763672;35.31949996948242;35.212501525878906
20/06/2016;23.774999618530273;35.70050048828125;35.30649948120117
21/06/2016;23.977500915527344;35.79100036621094;35.444000244140625
22/06/2016;23.887500762939453;35.529998779296875;35.52349853515625
23/06/2016;24.024999618530273;36.104000091552734;35.743499755859375
24/06/2016;23.350000381469727;34.948001861572266;34.2599983215332
27/06/2016;23.010000228881836;34.56800079345703;34.05699920654297
28/06/2016;23.397499084472656;35.397499084472656;34.5629997253418
29/06/2016;23.600000381469727;35.779998779296875;34.759498596191406
30/06/2016;23.899999618530273;35.78099822998047;35.17649841308594
01/07/2016;23.97249984741211;36.284000396728516;35.51250076293945
05/07/2016;23.747499465942383;36.404998779296875;35.24449920654297
06/07/2016;23.88249969482422;36.88050079345703;35.44850158691406
07/07/2016;23.985000610351562;36.82849884033203;35.362998962402344
08/07/2016;24.170000076293945;37.29050064086914;35.888999938964844
11/07/2016;24.2450008392334;37.68899917602539;36.36000061035156
12/07/2016;24.354999542236328;37.410499572753906;36.6254997253418
13/07/2016;24.217500686645508;37.131500244140625;36.4739990234375
14/07/2016;24.697500228881836;37.060001373291016;36.790000915527344
15/07/2016;24.69499969482422;36.77199935913086;36.78150177001953
18/07/2016;24.957500457763672;36.80350112915039;37.65999984741211
19/07/2016;24.967500686645508;36.997501373291016;37.670501708984375
20/07/2016;24.989999771118164;37.2859992980957;37.854000091552734
21/07/2016;24.857500076293945;37.221500396728516;37.72050094604492
22/07/2016;24.665000915527344;37.24300003051758;37.9640007019043
25/07/2016;24.334999084472656;36.980499267578125;37.875999450683594
26/07/2016;24.167499542236328;36.77949905395508;37.88249969482422
27/07/2016;25.737499237060547;36.833499908447266;38.0984992980957
28/07/2016;26.084999084472656;37.63050079345703;38.29199981689453
29/07/2016;26.052499771118164;37.94049835205078;39.56700134277344
01/08/2016;26.512500762939453;38.387001037597656;40.047000885009766
02/08/2016;26.1200008392334;38.02899932861328;40.00600051879883
03/08/2016;26.447500228881836;37.731998443603516;39.94599914550781
04/08/2016;26.467500686645508;38.03850173950195;39.86249923706055
05/08/2016;26.8700008392334;38.29899978637695;40.346500396728516
08/08/2016;27.092500686645508;38.327999114990234;40.26150131225586
09/08/2016;27.202499389648438;38.41550064086914;40.374000549316406
10/08/2016;27.0;38.428001403808594;40.42449951171875
11/08/2016;26.982500076293945;38.5620002746582;40.40999984741211
12/08/2016;27.045000076293945;38.62799835205078;40.352500915527344
15/08/2016;27.3700008392334;38.42449951171875;40.29800033569336
16/08/2016;27.344999313354492;38.20199966430664;40.05950164794922
17/08/2016;27.30500030517578;38.23149871826172;40.270999908447266
18/08/2016;27.270000457763672;38.222999572753906;40.13750076293945
19/08/2016;27.34000015258789;37.865501403808594;39.98249816894531
22/08/2016;27.127500534057617;37.9739990234375;39.84749984741211
23/08/2016;27.212499618530273;38.122501373291016;39.829498291015625
24/08/2016;27.00749969482422;37.86249923706055;39.68000030517578
25/08/2016;26.892499923706055;37.96099853515625;39.564998626708984
26/08/2016;26.735000610351562;38.45000076293945;39.6609992980957
29/08/2016;26.704999923706055;38.56449890136719;39.79100036621094
30/08/2016;26.5;38.37900161743164;39.59600067138672
31/08/2016;26.524999618530273;38.45800018310547;39.49250030517578
01/09/2016;26.6825008392334;38.53099822998047;39.56999969482422
02/09/2016;26.9325008392334;38.62200164794922;39.84349822998047
06/09/2016;26.924999237060547;39.44350051879883;40.4010009765625
07/09/2016;27.09000015258789;39.2239990234375;40.39950180053711
08/09/2016;26.3799991607666;39.202999114990234;40.141998291015625
09/09/2016;25.782499313354492;38.00699996948242;39.42399978637695
12/09/2016;26.360000610351562;38.574501037597656;39.941001892089844
13/09/2016;26.987499237060547;38.050498962402344;39.43600082397461
14/09/2016;27.9424991607666;38.054500579833984;39.52299880981445
15/09/2016;28.892499923706055;38.484500885009766;40.061500549316406
16/09/2016;28.729999542236328;38.92599868774414;39.89849853515625
19/09/2016;28.395000457763672;38.755001068115234;39.769500732421875
20/09/2016;28.392499923706055;39.01100158691406;39.98899841308594
21/09/2016;28.387500762939453;39.48699951171875;40.25149917602539
22/09/2016;28.655000686645508;40.23500061035156;40.79750061035156
23/09/2016;28.177499771118164;40.287498474121094;40.74800109863281
26/09/2016;28.219999313354492;39.95800018310547;40.13249969482422
27/09/2016;28.272499084472656;40.80550003051758;40.5364990234375
28/09/2016;28.487499237060547;41.43600082397461;40.50299835205078
29/09/2016;28.045000076293945;41.45249938964844;40.13199996948242
30/09/2016;28.262500762939453;41.865501403808594;40.202999114990234
03/10/2016;28.1299991607666;41.83700180053711;40.01900100708008
04/10/2016;28.25;41.701499938964844;40.13949966430664
05/10/2016;28.262500762939453;42.21799850463867;40.061500549316406
06/10/2016;28.47249984741211;42.08300018310547;40.15399932861328
